@context,@type,itemCondition,name,modelDate,manufacturer,model,color,image,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,trim
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Silver,//cdnblob.fastly.carvana.io/2001661508/post-large/normalized/zoomcrop/2001661508-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 53410 miles - $26590,53410,2001661508,KMHGN4JE7FU075888,"{'@type': 'Offer', 'price': '26590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2277660'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,White,//cdnblob.fastly.carvana.io/2001919643/post-large/normalized/zoomcrop/2001919643-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 54401 miles - $25990,54401,2001919643,KMHGN4JE3FU061759,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2456453'}",3.8
http://schema.org,Vehicle,Used,2016 Hyundai Genesis,2016,Hyundai,Genesis,White,//cdnblob.fastly.carvana.io/2001518781/post-large/normalized/zoomcrop/2001518781-edc-02.jpg,Hyundai,Used 2016 Hyundai Genesis undefined with 39896 miles - $27990,39896,2001518781,KMHGN4JE0GU128903,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2190210'}",3.8
http://schema.org,Vehicle,Used,2013 Hyundai Genesis,2013,Hyundai,Genesis,Silver,//cdnblob.fastly.carvana.io/2001872357/post-large/normalized/zoomcrop/2001872357-edc-02.jpg,Hyundai,Used 2013 Hyundai Genesis undefined with 63694 miles - $17590,63694,2001872357,KMHGC4DD4DU213277,"{'@type': 'Offer', 'price': '17590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2447843'}",3.8
http://schema.org,Vehicle,Used,2012 Hyundai Genesis,2012,Hyundai,Genesis,Red,//cdnblob.fastly.carvana.io/2001931636/post-large/normalized/zoomcrop/2001931636-edc-02.jpg,Hyundai,Used 2012 Hyundai Genesis undefined with 83914 miles - $15990,83914,2001931636,KMHGC4DD6CU189966,"{'@type': 'Offer', 'price': '15990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2450649'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Blue,//cdnblob.fastly.carvana.io/2001904173/post-large/normalized/zoomcrop/2001904173-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 81218 miles - $23990,81218,2001904173,KMHGN4JE8FU050661,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2440901'}",3.8
http://schema.org,Vehicle,Used,2014 Hyundai Genesis,2014,Hyundai,Genesis,Gray,//cdnblob.fastly.carvana.io/2001856537/post-large/normalized/zoomcrop/2001856537-edc-02.jpg,Hyundai,Used 2014 Hyundai Genesis undefined with 58224 miles - $20990,58224,2001856537,KMHGC4DD0EU260212,"{'@type': 'Offer', 'price': '20990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2404527'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Other,//cdnblob.fastly.carvana.io/2001533014/post-large/normalized/zoomcrop/2001533014-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 53445 miles - $23590,53445,2001533014,KMHGN4JE8FU078962,"{'@type': 'Offer', 'price': '23590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2190526'}",3.8
http://schema.org,Vehicle,Used,2012 Hyundai Genesis,2012,Hyundai,Genesis,Silver,//cdnblob.fastly.carvana.io/2001917841/post-large/normalized/zoomcrop/2001917841-edc-02.jpg,Hyundai,Used 2012 Hyundai Genesis undefined with 72186 miles - $16990,72186,2001917841,KMHGC4DD5CU204294,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2446010'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Gray,//cdnblob.fastly.carvana.io/2001610464/post-large/normalized/zoomcrop/2001610464-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 63341 miles - $25990,63341,2001610464,KMHGN4JE1FU065809,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2242895'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Gray,//cdnblob.fastly.carvana.io/2001884395/post-large/normalized/zoomcrop/2001884395-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 58985 miles - $26990,58985,2001884395,KMHGN4JF4FU064243,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2424159'}",5.0
http://schema.org,Vehicle,Used,2016 Hyundai Genesis,2016,Hyundai,Genesis,Silver,//cdnblob.fastly.carvana.io/2001642778/post-large/normalized/zoomcrop/2001642778-edc-02.jpg,Hyundai,Used 2016 Hyundai Genesis undefined with 43295 miles - $24990,43295,2001642778,KMHGN4JE9GU115325,"{'@type': 'Offer', 'price': '24990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2277314'}",3.8
http://schema.org,Vehicle,Used,2012 Hyundai Genesis,2012,Hyundai,Genesis,Black,//cdnblob.fastly.carvana.io/2001552327/post-large/2001552327-edc-02-search.jpg,Hyundai,Used 2012 Hyundai Genesis undefined with 56093 miles - $17990,56093,2001552327,KMHGC4DDXCU168506,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2204744'}",3.8
http://schema.org,Vehicle,Used,2016 Hyundai Genesis,2016,Hyundai,Genesis,Black,//cdnblob.fastly.carvana.io/2001455897/post-large/2001455897-edc-02-search.jpg,Hyundai,Used 2016 Hyundai Genesis undefined with 45650 miles - $30590,45650,2001455897,KMHGN4JE9GU112201,"{'@type': 'Offer', 'price': '30590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2272502'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,Black,//cdnblob.fastly.carvana.io/2001608668/post-large/2001608668-edc-02-search.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 21518 miles - $28990,21518,2001608668,KMHGN4JE9FU017667,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2255530'}",3.8
http://schema.org,Vehicle,Used,2015 Hyundai Genesis,2015,Hyundai,Genesis,White,//cdnblob.fastly.carvana.io/2001620444/post-large/2001620444-edc-02-search.jpg,Hyundai,Used 2015 Hyundai Genesis undefined with 44210 miles - $26990,44210,2001620444,KMHGN4JE9FU097455,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2325107'}",3.8
http://schema.org,Vehicle,Used,2012 Hyundai Genesis,2012,Hyundai,Genesis,White,//cdnblob.fastly.carvana.io/2001612176/post-large/2001612176-edc-02-search.jpg,Hyundai,Used 2012 Hyundai Genesis undefined with 68539 miles - $17990,68539,2001612176,KMHGC4DF8CU199772,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2257652'}",4.6
http://schema.org,Vehicle,Used,2012 Hyundai Genesis,2012,Hyundai,Genesis,Other,//cdnblob.fastly.carvana.io/2001880692/post-large/2001880692-edc-02-search.jpg,Hyundai,Used 2012 Hyundai Genesis undefined with 104576 miles - $14990,104576,2001880692,KMHGC4DD4CU201032,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2424698'}",3.8
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io/2001799749/post-large/normalized/zoomcrop/2001799749-edc-02.jpg,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 23954 miles - $22590,23954,2001799749,KMHHT6KD4DU095637,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2453804'}",2.0T
http://schema.org,Vehicle,Used,2016 Hyundai Genesis Coupe,2016,Hyundai,Genesis Coupe,Blue,//cdnblob.fastly.carvana.io/2001892012/post-large/normalized/zoomcrop/2001892012-edc-02.jpg,Hyundai,Used 2016 Hyundai Genesis Coupe undefined with 54445 miles - $25990,54445,2001892012,KMHHU6KJ0GU137034,"{'@type': 'Offer', 'price': '25990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2435556'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,White,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2013/8117/8117_cc0640_032_AT.png,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 94211 miles - $18590,94211,2001488862,KMHHU6KJ2DU103091,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2227843'}",3.8 Grand Touring
http://schema.org,Vehicle,Used,2010 Hyundai Genesis Coupe,2010,Hyundai,Genesis Coupe,Blue,//cdnblob.fastly.carvana.io//assets.fastly.carvana.io/merch-assets/images/noevox.png,Hyundai,Used 2010 Hyundai Genesis Coupe undefined with 62798 miles - $16590,62798,2001037683,KMHHT6KD0AU017593,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/1827269'}",2.0T Premium
http://schema.org,Vehicle,Used,2016 Hyundai Genesis Coupe,2016,Hyundai,Genesis Coupe,Red,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2016/11001/11001_cc0640_032_NGA.png,Hyundai,Used 2016 Hyundai Genesis Coupe undefined with 51073 miles - $26990,51073,2001951581,KMHHU6KJ4GU136677,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2470211'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Silver,//cdnblob.fastly.carvana.io/2001420052/post-large/2001420052-edc-02-search.jpg,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 10108 miles - $26990,10108,2001420052,KMHHU6KJ0DU107768,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2116502'}",3.8 Grand Touring
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,White,//cdnblob.fastly.carvana.io/2001898365/post-large/normalized/zoomcrop/2001898365-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 50949 miles - $22990,50949,2001898365,KMHHU6KJ4FU125080,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2428138'}",3.8 R-Spec
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,White,//cdnblob.fastly.carvana.io/2001904368/post-large/normalized/zoomcrop/2001904368-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 54819 miles - $22990,54819,2001904368,KMHHT6KJ7FU127912,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2434340'}",3.8
http://schema.org,Vehicle,Used,2016 Hyundai Genesis Coupe,2016,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io/2001859822/post-large/normalized/zoomcrop/2001859822-edc-02.jpg,Hyundai,Used 2016 Hyundai Genesis Coupe undefined with 29083 miles - $28990,29083,2001859822,KMHHU6KJ2GU133955,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2417133'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Gray,//cdnblob.fastly.carvana.io/2001874128/post-large/2001874128-edc-02-search.jpg,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 46175 miles - $21990,46175,2001874128,KMHHT6KD4DU112338,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2416385'}",2.0T Premium
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,Blue,//cdnblob.fastly.carvana.io/2001681375/post-large/2001681375-edc-02-search.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 42432 miles - $26990,42432,2001681375,KMHHU6KJ6FU131057,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2289994'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2016 Hyundai Genesis Coupe,2016,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io/2001845010/post-large/normalized/zoomcrop/2001845010-edc-02.jpg,Hyundai,Used 2016 Hyundai Genesis Coupe undefined with 40171 miles - $26990,40171,2001845010,KMHHU6KJ1GU135650,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2406103'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io/2001653370/post-large/2001653370-edc-02-search.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 27034 miles - $24990,27034,2001653370,KMHHU6KJ6FU122861,"{'@type': 'Offer', 'price': '24990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2270781'}",3.8
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Gray,//cdnblob.fastly.carvana.io/2001896004/post-large/normalized/zoomcrop/2001896004-edc-02.jpg,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 53544 miles - $20590,53544,2001896004,KMHHT6KD6DU112308,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2438888'}",2.0T R-Spec
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,White,//cdnblob.fastly.carvana.io/2001462839/post-large/normalized/zoomcrop/2001462839-edc-02.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 30490 miles - $27990,30490,2001462839,KMHHU6KJ8FU123591,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2147711'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2015 Hyundai Genesis Coupe,2015,Hyundai,Genesis Coupe,Gray,//cdnblob.fastly.carvana.io/2001885900/post-large/2001885900-edc-02-search.jpg,Hyundai,Used 2015 Hyundai Genesis Coupe undefined with 22515 miles - $26990,22515,2001885900,KMHHT6KJ6FU127819,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2422312'}",3.8
http://schema.org,Vehicle,Used,2016 Hyundai Genesis Coupe,2016,Hyundai,Genesis Coupe,Gray,//cdnblob.fastly.carvana.io/2001773818/post-large/2001773818-edc-02-search.jpg,Hyundai,Used 2016 Hyundai Genesis Coupe undefined with 42874 miles - $27590,42874,2001773818,KMHHU6KJXGU133377,"{'@type': 'Offer', 'price': '27590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2391416'}",3.8 Ultimate
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io/2001620065/post-large/2001620065-edc-02-search.jpg,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 52427 miles - $19990,52427,2001620065,KMHHT6KD2DU090484,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2309127'}",2.0T
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2013/8117/8117_cc0640_032_AF.png,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 59453 miles - $18990,59453,2001892565,KMHHT6KD0DU082058,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2434778'}",2.0T
http://schema.org,Vehicle,Used,2013 Hyundai Genesis Coupe,2013,Hyundai,Genesis Coupe,Black,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2013/8117/8117_cc0640_032_AF.png,Hyundai,Used 2013 Hyundai Genesis Coupe undefined with 58288 miles - $19990,58288,2001910135,KMHHT6KD4DU105731,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2444782'}",2.0T R-Spec
http://schema.org,Vehicle,Used,2017 Hyundai Ioniq Hybrid,2017,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2017/11973/11973_cc0640_032_WAW.png,Hyundai,Used 2017 Hyundai Ioniq Hybrid undefined with 81841 miles - $20990,81841,2001904930,KMHC75LC1HU033441,"{'@type': 'Offer', 'price': '20990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2436415'}",SEL
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001920065/post-large/normalized/zoomcrop/2001920065-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 22665 miles - $28990,22665,2001920065,KMHC85LC5LU235804,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2446476'}",SEL
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,Blue,//cdnblob.fastly.carvana.io/2001891203/post-large/normalized/zoomcrop/2001891203-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 26158 miles - $26990,26158,2001891203,KMHC65LC2LU186521,"{'@type': 'Offer', 'price': '26990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2454131'}",Blue
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001910621/post-large/normalized/zoomcrop/2001910621-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 48898 miles - $28590,48898,2001910621,KMHC85LC4LU206942,"{'@type': 'Offer', 'price': '28590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2446347'}",SEL
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001845506/post-large/normalized/zoomcrop/2001845506-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 29066 miles - $27590,29066,2001845506,KMHC85LC0LU213760,"{'@type': 'Offer', 'price': '27590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2450428'}",SEL
http://schema.org,Vehicle,Used,2018 Hyundai Ioniq Hybrid,2018,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001857095/post-large/2001857095-edc-02-search.jpg,Hyundai,Used 2018 Hyundai Ioniq Hybrid undefined with 83980 miles - $20590,83980,2001857095,KMHC75LC8JU095604,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2417697'}",SEL
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,Red,//cdnblob.fastly.carvana.io/2001948118/post-large/normalized/zoomcrop/2001948118-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 2945 miles - $28990,2945,2001948118,KMHC85LC7LU227462,"{'@type': 'Offer', 'price': '28990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2466972'}",SEL
http://schema.org,Vehicle,Used,2017 Hyundai Ioniq Hybrid,2017,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001904949/post-large/normalized/zoomcrop/2001904949-edc-02.jpg,Hyundai,Used 2017 Hyundai Ioniq Hybrid undefined with 59950 miles - $21990,59950,2001904949,KMHC65LC1HU047732,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2441024'}",Blue
http://schema.org,Vehicle,Used,2017 Hyundai Ioniq Hybrid,2017,Hyundai,Ioniq Hybrid,Blue,//cdnblob.fastly.carvana.io/2001646338/post-large/2001646338-edc-02-search.jpg,Hyundai,Used 2017 Hyundai Ioniq Hybrid undefined with 65170 miles - $19990,65170,2001646338,KMHC75LC4HU047768,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2301627'}",SEL
http://schema.org,Vehicle,Used,2018 Hyundai Ioniq Hybrid,2018,Hyundai,Ioniq Hybrid,Blue,//cdnblob.fastly.carvana.io/2001920638/post-large/normalized/zoomcrop/2001920638-edc-02.jpg,Hyundai,Used 2018 Hyundai Ioniq Hybrid undefined with 70623 miles - $19990,70623,2001920638,KMHC65LC3JU071732,"{'@type': 'Offer', 'price': '19990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2453841'}",Blue
http://schema.org,Vehicle,Used,2019 Hyundai Ioniq Hybrid,2019,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001867822/post-large/2001867822-edc-02-search.jpg,Hyundai,Used 2019 Hyundai Ioniq Hybrid undefined with 29284 miles - $24590,29284,2001867822,KMHC65LC0KU130575,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2420056'}",Blue
http://schema.org,Vehicle,Used,2018 Hyundai Ioniq Hybrid,2018,Hyundai,Ioniq Hybrid,White,//cdnblob.fastly.carvana.io/2001447283/post-large/2001447283-edc-02-search.jpg,Hyundai,Used 2018 Hyundai Ioniq Hybrid undefined with 36890 miles - $27590,36890,2001447283,KMHC85LC7JU091654,"{'@type': 'Offer', 'price': '27590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2398411'}",Limited
http://schema.org,Vehicle,Used,2020 Hyundai Ioniq Hybrid,2020,Hyundai,Ioniq Hybrid,Gray,//cdnblob.fastly.carvana.io/2001890910/post-large/normalized/zoomcrop/2001890910-edc-02.jpg,Hyundai,Used 2020 Hyundai Ioniq Hybrid undefined with 26586 miles - $27990,26586,2001890910,KMHC65LC5LU209130,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2430640'}",Blue
